it	l_0	l_1	l_2	l_3	l_4	l_5	l_6	l_7	l_8	l_9	l_10	l_11	l_12	l_13	l_14	l_15	l_16	l_17	l_18	l_19	l_20	l_21	l_22	l_23	l_24	l_25	l_26	l_27	l_28	l_29	l_30	l_31	l_32	l_33	l_34	l_35	l_36	l_37	l_38	l_39	l_40	l_41	l_42	l_43	l_44	l_45	l_46	l_47	l_48	l_49	l_50	l_51	l_52	l_53	l_54	m_0	m_1	m_2	m_3	m_4	m_5	m_6	m_7	m_8	m_9	m_10	m_11	m_12	m_13	m_14	m_15	m_16	m_17	m_18	m_19	m_20	m_21	m_22	m_23	m_24	m_25	m_26	m_27	m_28	m_29	m_30	m_31	m_32	m_33	m_34	m_35	m_36	m_37	m_38	m_39	m_40	m_41	m_42	m_43	m_44	m_45	m_46	m_47	m_48	m_49	m_50	m_51	m_52	m_53	m_54	r_0	r_1	r_2	r_3	r_4	r_5	r_6	r_7	r_8	r_9	r_10	r_11	r_12	r_13	r_14	r_15	r_16	r_17	r_18	r_19	r_20	r_21	r_22	r_23	r_24	r_25	r_26	r_27	r_28	r_29	r_30	r_31	r_32	r_33	r_34	r_35	r_36	r_37	r_38	r_39	r_40	r_41	r_42	r_43	r_44	r_45	r_46	r_47	r_48	r_49	r_50	r_51	r_52	r_53	r_54	
0	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.52922939490895893	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.15097581237880409	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484	0.37825358253015484
1000	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.16137307912784016	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.14903150250684344	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719	0.012341576620996719
2000	0.21265923569062375	0.21265923569062375	0.21265923569062375	0.21265923569062375	0.21265923569062375	0.21265923569062375	0.21265923569062375	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.092400139863903677	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.15841035364434353	0.40713905737492545	0.40713905737492545	0.40713905737492545	0.40713905737492545	0.40713905737492545	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.10716351392679249	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	0.14236792267190046	-0.1944798216843017	-0.1944798216843017	-0.1944798216843017	-0.1944798216843017	-0.1944798216843017	0.10549572176383126	0.10549572176383126	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	-0.014763374062888815	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.051246839717551035	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067	0.016042430972443067
3000	0.21027479548344274	0.21027479548344274	0.21027479548344274	0.21027479548344274	0.21027479548344274	0.21027479548344274	0.21027479548344274	0.21027479548344274	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.080117021410230804	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.15965714953531554	0.18639140032036508	0.18639140032036508	0.18639140032036508	0.18639140032036508	0.18639140032036508	0.18639140032036508	0.18639140032036508	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.33314620717309334	0.81654851065263467	0.81654851065263467	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.13887777984095939	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.081364640340724576	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	0.12579595182144027	-0.60627371516919193	-0.60627371516919193	0.071397015642483352	0.071397015642483352	0.071397015642483352	0.071397015642483352	0.071397015642483352	0.071397015642483352	-0.058760758430728588	-0.058760758430728588	-0.058760758430728588	-0.058760758430728588	-0.058760758430728588	-0.058760758430728588	-0.058760758430728588	-0.058760758430728588	-0.058760758430728588	-0.0012476189304937713	-0.0012476189304937713	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.078292509194590965	0.1050267599796405	0.060595448498924814	0.060595448498924814	0.060595448498924814	0.060595448498924814	0.060595448498924814	0.060595448498924814	0.20735025535165308	0.20735025535165308	0.20735025535165308	0.20735025535165308	0.20735025535165308	0.20735025535165308	0.20735025535165308	0.20735025535165308	0.20735025535165308	0.20735025535165308
4000	0.23944555206792567	0.23944555206792567	0.23944555206792567	0.23944555206792567	0.23944555206792567	0.23944555206792567	0.23944555206792567	0.072203283358867706	0.072203283358867706	0.072203283358867706	0.072203283358867706	0.072203283358867706	0.072203283358867706	0.072203283358867706	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.12889185615017751	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.19145373578146002	0.40159134738873248	0.40159134738873248	0.40159134738873248	0.40159134738873248	0.40159134738873248	0.40159134738873248	0.40159134738873248	0.40159134738873248	0.40159134738873248	1.1314708601626398	1.1314708601626398	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.15155130680101328	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.10944130219709819	0.14159649125371263	0.14159649125371263	0.14159649125371263	0.14159649125371263	0.14159649125371263	0.14159649125371263	0.14159649125371263	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	0.10508166855309115	-0.89202530809471403	-0.89202530809471403	0.087894245266912391	0.087894245266912391	0.087894245266912391	0.087894245266912391	0.087894245266912391	-0.079348023442145574	-0.079348023442145574	-0.079348023442145574	-0.079348023442145574	-0.079348023442145574	-0.079348023442145574	-0.079348023442145574	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.019450553953079319	0.049857244527747396	0.049857244527747396	0.049857244527747396	0.049857244527747396	0.049857244527747396	0.049857244527747396	0.049857244527747396	0.086372067228368876	0.086372067228368876	0.086372067228368876	0.086372067228368876	0.086372067228368876	0.086372067228368876	0.29650967883564133	0.29650967883564133	0.29650967883564133	0.29650967883564133	0.29650967883564133	0.29650967883564133	0.29650967883564133	0.29650967883564133	0.29650967883564133
5000	0.23071796294273991	0.23071796294273991	0.23071796294273991	0.23071796294273991	0.23071796294273991	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.10573623011602484	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.23424791415227175	0.34586701052006674	0.34586701052006674	0.34586701052006674	0.34586701052006674	0.34586701052006674	0.34586701052006674	0.34586701052006674	0.34586701052006674	0.34586701052006674	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	0.33797496850371217	1.1681334226350197	1.1681334226350197	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.15485265547508492	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.080089013240288845	0.11161085272177788	0.11161085272177788	0.11161085272177788	0.11161085272177788	0.11161085272177788	0.11161085272177788	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	0.1453980242102659	-0.9374154596922798	-0.9374154596922798	0.075865307467654991	0.075865307467654991	0.075865307467654991	-0.049116425359060079	-0.049116425359060079	-0.049116425359060079	-0.049116425359060079	-0.049116425359060079	-0.049116425359060079	-0.049116425359060079	-0.049116425359060079	-0.049116425359060079	0.025647216875735998	0.025647216875735998	0.025647216875735998	0.025647216875735998	0.025647216875735998	0.025647216875735998	0.025647216875735998	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.15415890091198292	0.26577799727977791	0.23425615779828884	0.23425615779828884	0.23425615779828884	0.23425615779828884	0.23425615779828884	0.23425615779828884	0.20046898630980084	0.20046898630980084	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627	0.19257694429344627
6000	0.24971485826640769	0.24971485826640769	0.24971485826640769	0.24971485826640769	0.24971485826640769	0.24971485826640769	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.11170772394083248	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.1297565395680588	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.27057546981241853	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.086948113887722278	0.79995201982580322	0.79995201982580322	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.12826055923504112	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.10841241882974548	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	0.23514015086564977	-0.5502371615593955	-0.5502371615593955	0.12145429903136656	0.12145429903136656	0.12145429903136656	0.12145429903136656	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	-0.016552835294208645	0.0032953051110869991	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.021344120738313321	0.16216305098267306	0.16216305098267306	0.16216305098267306	0.16216305098267306	0.16216305098267306	0.16216305098267306	0.035435318946768768	0.035435318946768768	0.035435318946768768	0.035435318946768768	0.035435318946768768	0.035435318946768768	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749	-0.14819203697792749
7000	0.28733476297815502	0.28733476297815502	0.28733476297815502	0.28733476297815502	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.10402481178306106	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.17800976185087314	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.18995497590040564	0.90920600612305769	0.90920600612305769	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.16576705826257956	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.087984857623569085	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	0.19804776466452331	-0.62187124314490272	-0.62187124314490272	0.12156770471557546	0.12156770471557546	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	-0.061742246479518509	0.01603995415949197	0.01603995415949197	0.01603995415949197	0.01603995415949197	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	0.090024904227304053	-0.020038002813650174	-0.020038002813650174	-0.020038002813650174	-0.020038002813650174	-0.020038002813650174	-0.020038002813650174	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754	-0.0080927887641176754
